,NDVI,SR,GCVI,NDWI,VARI,GNDVI,GRVI,SAVI,VSSI,S1,S2,S3_G1,S3_G2,S4,S5_G1,S5_G2,S6_G1,S6_G2,SI,NDSI,SI1_G1,SI1_G2,SI2_G1,SI2_G2,SI3_G1,SI3_G2,Int1_G1,Int1_G2,Int2_G1,Int2_G2,YRS6_G1,YRS6_G2,RS6_G1,RS6_G2,RS1,RS2,RS3_G1,RS3_G2,RS4,RS5_G1,RS5_G2,RNDSI,RNDVI,RSI,RSI1_G1,RSI1_G2,RSI2_G1,RSI2_G2,RSI3_G1,RSI3_G2,RInt1_G1,RInt1_G2,RInt2_G1,RInt2_G2,YRS1,YRS2,YRS3_G1,YRS3_G2,YRS4,YRS5_G1,YRS5_G2,YRSI,YRSI1_G1,YRSI1_G2,YRSI2_G1,YRSI2_G2,YRSI3_G1,YRSI3_G2,YRInt1_G1,YRInt1_G2,YRInt2_G1,YRInt2_G2,YRNDSI,YRNDVI,YBS1,YBS2,YBS4,YBS5_G1,YBS5_G2,YBSI,YGS3,YGSI1,YGSI2,YGSI3,YGInt1,YGInt2,YNS6_G1,YNS6_G2,YNSI2_G1,YNSI2_G2,YNInt2_G1,YNInt2_G2,YNNDSI,YNNDVI,b1_1,b2_1,b3_1,b4_1,SAR
127,0.30799824,1.890166,1.6233108,-0.44801864,-0.2688679,0.44801864,2.6233108,0.2052868,-10161.0,0.6848958,-0.18701701,829.70966,810.9672,637.0793,734.48724,726.3663,2072.9202,2072.9202,36.138622,-0.30799824,654.86487,658.88165,1761.4478,1761.7959,955.14294,949.0258,665.0,665.0,1403.0,1404.5,2030.2345,2013.5385,2323.826,2285.539,0.62089914,-0.23388305,916.9255,921.75714,686.0102,834.7432,825.9483,-0.25834128,0.25834128,37.629776,702.282,709.61395,1824.5958,1823.6855,1043.002,1050.625,720.5,725.5,1464.5,1468.5,0.68575233,-0.1864139,813.36365,799.4595,638.66895,726.0644,732.0259,36.124783,657.2914,658.2902,1756.1464,1759.9005,946.7355,950.8591,663.0,666.0,1398.0,1410.0,-0.31497112,0.31497112,0.97940797,-0.010403121,762.98364,1050.0654,1035.3461,39.06405,1101.0161,762.98364,1834.033,1079.0681,763.0,1504.5,1050.0654,1035.3461,1215.9264,1220.7133,1042.0,1049.5,0.010403121,-0.010403121,0.32553437,0.6733506,0.24378662,0.081407584,8.526958261138148
128,0.27869388,1.7727488,1.5859358,-0.44226533,-0.28613758,0.44226533,2.585936,0.18577744,-22360.5,0.58257216,-0.26376545,2097.9863,2329.5,1364.9143,1523.4539,1360.6184,4654.3086,4654.3086,53.244667,-0.27869388,1482.689,1569.3656,3840.9229,3899.4526,2164.352,2261.0508,1506.75,1584.25,3086.25,3172.5,4422.737,3969.094,5129.0815,4582.502,0.529863,-0.30730665,2298.6025,2573.3901,1438.0222,1681.0586,1486.242,-0.23340574,0.23340574,54.999996,1554.1655,1635.3977,3938.248,3991.1235,2315.1104,2393.662,1592.75,1664.0,3192.0,3267.75,0.61442304,-0.23883271,1977.3027,2207.3945,1333.3538,1447.104,1297.9642,52.435654,1451.1842,1527.49,3817.9868,3870.7378,2107.2222,2188.5464,1470.5,1537.75,3049.25,3126.5,-0.3011038,0.3011038,0.9518261,-0.024682451,1751.5315,2488.5498,2227.632,59.194595,2930.9727,1751.5315,4019.979,2478.3643,1752.0,3333.75,2488.5498,2227.632,2769.8896,2838.246,2368.75,2439.0,0.024682451,-0.024682451,0.79854417,0.20354998,0.5165639,0.2824911,25.75732247323114
129,0.32794195,1.9759389,2.0226617,-0.5028156,-0.31026483,0.5028156,3.0226617,0.21860585,-22721.0,0.54108125,-0.29779464,2027.2854,2289.7388,1231.5925,1375.2437,1240.4177,5056.8203,5056.8203,50.823147,-0.32794195,1356.6234,1444.261,3876.5537,3928.787,2001.4678,2090.7178,1386.25,1460.0,3043.5,3121.75,4707.7134,4183.817,5607.113,4983.785,0.47797024,-0.3532074,2283.4297,2572.7258,1296.7826,1533.032,1389.6224,-0.27260587,0.27260587,52.55948,1429.5691,1518.1006,3964.354,3995.1313,2160.6309,2235.533,1480.75,1549.75,3129.0,3194.0,0.5819464,-0.26427367,1870.9834,2123.3613,1184.4995,1273.1016,1147.8556,49.56306,1304.7966,1383.1414,3835.664,3875.4849,1899.864,1980.4065,1324.5,1391.0,2991.0,3060.5,-0.3655727,0.3655727,0.91775537,-0.04288595,1613.9275,2364.2979,2120.4429,56.837173,2838.659,1613.9275,4037.7046,2286.177,1615.25,3288.0,2364.2979,2120.4429,2538.6304,2603.71,2167.0,2238.75,0.04288595,-0.04288595,0.7194339,0.28102443,0.38322768,0.3360062,25.479814037553655
130,0.36771357,2.1631546,2.1215153,-0.51474154,-0.2761057,0.51474154,3.1215153,0.24511,-17393.0,0.604645,-0.24638474,1375.5977,1472.6979,930.557,1039.6191,958.9331,3732.6687,3732.6687,43.902798,-0.36771357,1005.0921,1040.2305,2986.6787,3005.852,1475.2682,1506.3044,1027.75,1052.75,2333.5,2355.5,3563.2075,3388.537,4298.3633,4051.8818,0.52010334,-0.31570497,1614.5767,1683.1019,1000.9536,1190.1923,1139.8701,-0.3068716,0.3068716,45.81484,1080.0808,1108.3933,3076.2317,3088.2356,1616.1964,1639.4004,1110.25,1133.75,2414.75,2432.25,0.6300707,-0.22694066,1335.2579,1416.3882,911.04553,987.5376,935.66785,43.255043,980.4006,1011.5204,2969.1675,2980.0742,1420.512,1454.3047,992.5,1019.75,2296.75,2319.5,-0.3876704,0.3876704,0.9525008,-0.02437248,1181.8372,1665.3608,1568.8691,48.631176,1894.5304,1181.8372,3090.609,1673.2444,1182.5,2483.75,1665.3608,1568.8691,1864.8649,1900.5549,1598.25,1631.0,0.02437248,-0.02437248,0.57210064,0.4262198,0.37682715,0.19517545,11.940871150297687
131,0.2718094,1.7465348,1.6127386,-0.44640335,-0.29542208,0.44640335,2.6127386,0.18118542,-19955.0,0.55601287,-0.28533638,1920.2485,2165.7173,1193.7244,1326.9877,1187.0115,4182.577,4182.577,49.914925,-0.2718094,1313.4344,1388.0864,3414.4912,3461.953,1931.7258,2003.1008,1340.25,1402.25,2749.75,2815.0,3987.1428,3571.3862,4655.2827,4102.4873,0.5049808,-0.32892123,2141.7341,2386.065,1256.1093,1485.4951,1310.3564,-0.22364028,0.22364028,51.560642,1385.949,1466.8511,3482.0164,3528.834,2081.827,2146.7861,1432.25,1492.5,2824.75,2895.5,0.5874638,-0.2598757,1844.4338,2056.0498,1170.3047,1283.3517,1144.2759,49.330513,1281.8169,1360.0034,3379.616,3417.896,1874.8882,1950.1031,1304.25,1369.5,2698.75,2766.75,-0.29385778,0.29385778,0.9535839,-0.02375948,1565.8065,2276.485,2042.856,55.968727,2752.1206,1565.8065,3584.8018,2215.639,1566.25,2966.0,2276.485,2042.856,2464.0864,2526.8984,2103.25,2172.75,0.02375948,-0.02375948,0.6264802,0.37097076,0.46533024,0.16149926,85.25463678225401
132,0.3543712,2.0977552,2.0931315,-0.51137656,-0.2823613,0.51137656,3.0931315,0.23621985,-18259.0,0.58842707,-0.25910723,1497.9612,1598.1687,990.8148,1111.794,1022.67957,3925.0261,3925.0261,45.110973,-0.3543712,1057.896,1099.6113,3123.9612,3150.7258,1544.0894,1586.96,1075.0,1114.0,2447.5,2474.5,3750.2478,3508.8447,4613.608,4227.084,0.51453686,-0.32053572,1710.9529,1870.6831,1072.3269,1287.8531,1187.8977,-0.30115533,0.30115533,47.46578,1146.983,1197.99,3219.5137,3240.0522,1723.562,1770.3588,1182.0,1221.5,2554.5,2594.5,0.6244996,-0.23114835,1411.2246,1499.9418,964.335,1050.7819,961.0833,44.530888,1035.9822,1076.2341,3091.4863,3118.5298,1504.4873,1546.9021,1050.0,1087.0,2408.0,2436.5,-0.38137823,0.38137823,0.9423539,-0.029678483,1230.8033,1762.794,1662.1735,49.62862,2063.1274,1230.8033,3240.8691,1742.9541,1231.5,2614.0,1762.794,1662.1735,1952.4592,1990.7072,1672.5,1713.5,0.029678483,-0.029678483,0.8212378,0.18134403,0.43084303,0.3905661,5.104891002287718
133,0.24673073,1.6550937,1.4038358,-0.41242754,-0.2799402,0.41242754,2.4038358,0.16446584,-17299.0,0.5886587,-0.25892586,1715.896,1873.4689,1111.2751,1224.044,1129.5868,3481.7625,3481.7625,47.9531,-0.24673073,1206.8313,1263.1543,2993.1301,3035.4824,1764.6156,1821.3909,1227.75,1275.5,2443.5,2502.25,3266.9158,2999.106,3706.0808,3400.1738,0.55315036,-0.28770643,1841.8296,1977.6638,1150.2122,1298.0648,1209.2529,-0.22056827,0.22056827,49.101696,1245.699,1313.8911,3046.336,3086.1584,1848.9614,1905.8619,1278.75,1330.75,2490.75,2546.25,0.6325116,-0.22510669,1616.0078,1752.1416,1071.0403,1146.7701,1056.8258,47.02658,1175.0493,1227.7823,2960.7397,2999.5608,1702.665,1760.5205,1191.0,1237.75,2395.0,2444.25,-0.2864504,0.2864504,0.9407908,-0.03050802,1403.932,1950.9602,1785.7195,53.0047,2285.8145,1403.932,3134.058,1987.7727,1404.75,2615.5,1950.9602,1785.7195,2235.9883,2280.1406,1915.5,1962.5,0.03050802,-0.03050802,0.6555519,0.34329602,0.42323315,0.23175684,47.22609751630885
134,0.38369638,2.245154,2.1085987,-0.5132141,-0.24153687,0.5132141,3.1085987,0.25576818,-20558.0,0.60226023,-0.24823678,1673.2361,1812.5676,1069.8435,1137.0454,1054.0347,4289.67,4289.67,46.978706,-0.38369638,1166.6924,1217.1222,3554.354,3573.474,1694.3596,1749.2223,1182.5,1227.5,2767.0,2799.5,4132.671,3853.4692,4990.033,4727.786,0.50894886,-0.32542604,1963.5522,2097.2478,1160.7067,1341.4286,1253.8821,-0.3100505,0.3100505,49.527767,1269.802,1313.5823,3639.5454,3660.664,1904.2866,1944.147,1307.75,1344.5,2873.5,2912.0,0.6217973,-0.23320222,1592.052,1724.6353,1053.1816,1106.1975,1033.9634,46.491936,1150.7552,1195.2344,3514.1553,3535.8872,1660.3885,1705.8762,1162.5,1200.75,2712.5,2749.5,-0.40020838,0.40020838,0.9623609,-0.01918058,1360.9836,1835.6118,1699.9883,52.191956,2205.2537,1360.9836,3651.1104,1927.5945,1362.0,2916.5,1835.6118,1699.9883,2168.0742,2207.4587,1856.0,1899.0,0.01918058,-0.01918058,0.7762233,0.22375596,0.442043,0.33438522,3.489343160215541
135,0.2553343,1.685769,1.4373223,-0.41815156,-0.276538,0.41815156,2.4373221,0.17020246,-18742.0,0.609515,-0.24261205,1777.0995,1913.2554,1204.9368,1349.5178,1252.1578,3786.882,3786.882,49.874844,-0.2553343,1287.2253,1335.7367,3223.6401,3259.7363,1880.0242,1931.9469,1307.75,1351.0,2621.0,2664.25,3633.6855,3322.2686,4032.1177,3732.9836,0.5654901,-0.27755672,1899.3728,2063.497,1241.9443,1430.2454,1335.7821,-0.22022428,0.22022428,50.81829,1331.6382,1372.2814,3267.9136,3302.2185,1978.4436,2011.1089,1366.0,1397.0,2663.75,2704.0,0.64076877,-0.21894084,1688.2643,1809.8024,1171.7344,1281.2056,1186.3495,48.98469,1258.9609,1302.6134,3186.8672,3219.4639,1816.9619,1861.299,1271.0,1309.75,2576.5,2619.25,-0.27985698,0.27985698,0.9512247,-0.02499758,1503.8486,2118.466,1969.1187,54.85891,2405.623,1503.8486,3378.65,2128.8628,1504.75,2815.5,2118.466,1969.1187,2385.6382,2419.96,2043.75,2080.25,0.02499758,-0.02499758,0.75815284,0.24190047,0.4465366,0.31174344,53.56894131703888
136,0.26554036,1.7231314,1.546923,-0.43613094,-0.2907386,0.43613094,2.5469232,0.17700708,-20357.5,0.5823649,-0.26393098,1934.2738,2081.4517,1281.3832,1442.9348,1351.8688,4201.884,4201.884,51.52176,-0.26554036,1364.5786,1425.4456,3499.2134,3527.812,2006.5964,2066.6338,1392.0,1443.5,2830.0,2872.25,3937.293,3682.799,4543.053,4250.7446,0.5406828,-0.29813612,2091.9128,2250.767,1326.9028,1553.6797,1440.0493,-0.23051493,0.23051493,52.739883,1430.103,1488.603,3567.3938,3599.359,2137.2595,2176.4412,1471.25,1514.0,2895.0,2949.0,0.6143539,-0.23888613,1811.6471,1969.1166,1235.4419,1336.9067,1259.1099,50.328915,1332.0562,1384.7656,3455.4546,3486.273,1933.5328,1989.3015,1349.75,1395.75,2781.75,2827.25,-0.2953283,0.2953283,0.9363417,-0.032875873,1614.8193,2282.9587,2151.5947,56.84149,2688.1812,1614.8193,3663.475,2285.624,1615.5,3047.0,2282.9587,2151.5947,2551.206,2591.3467,2179.75,2226.0,0.032875873,-0.032875873,0.8088827,0.19249308,0.30246556,0.50689864,14.673998055842164
137,0.3029784,1.8693515,1.8083055,-0.47482628,-0.30888522,0.47482628,2.8083055,0.20195904,-17238.0,0.5718817,-0.27236253,1546.9834,1682.9653,1001.3627,1131.5327,1056.25,3745.8125,3745.8125,45.645096,-0.3029784,1083.1707,1129.7423,2937.2407,2970.348,1596.8445,1639.8704,1106.5,1144.75,2349.0,2378.0,3374.9492,3093.5527,4051.4639,3720.2554,0.5326104,-0.30496323,1669.251,1825.8698,1040.8757,1246.5059,1148.9633,-0.2649606,0.2649606,46.754555,1123.2377,1169.3961,2983.1401,3010.9404,1679.5435,1717.8069,1155.5,1192.25,2398.75,2436.0,0.63845396,-0.2206629,1406.3624,1539.7942,957.94934,1044.4456,960.3364,44.339275,1034.3427,1067.3566,2877.19,2905.9907,1496.2695,1533.6182,1046.25,1075.75,2302.25,2346.5,-0.3466898,0.3466898,0.90262425,-0.05117984,1261.504,1799.8363,1667.1321,50.254295,2095.3535,1261.504,3055.7754,1787.5576,1262.75,2517.75,1799.8363,1667.1321,1994.4235,2019.9629,1705.0,1733.0,0.05117984,-0.05117984,0.7780659,0.22097364,0.5199647,0.2581972,61.73280963751769
138,0.23915958,1.6286721,1.380035,-0.40829015,-0.30356133,0.40829015,2.380035,0.1594219,-20126.0,0.60103625,-0.24919094,1935.623,2111.2507,1325.7058,1526.1956,1381.6792,4170.4175,4170.4175,52.306786,-0.23915958,1400.2914,1471.3817,3458.7163,3492.31,2060.7114,2124.2046,1429.0,1486.5,2820.0,2883.5,3752.1843,3479.646,4399.786,4079.4133,0.5655471,-0.27750865,2051.4097,2241.4392,1360.4926,1622.5614,1478.6937,-0.21048035,0.21048035,53.263496,1442.3418,1510.946,3533.0708,3558.141,2145.232,2207.1565,1479.5,1535.5,2875.0,2941.5,0.66129035,-0.2038835,1771.6106,1904.565,1262.0475,1389.0597,1266.4246,50.803543,1338.5806,1394.54,3364.669,3422.4626,1940.5991,1991.8145,1355.5,1401.5,2736.5,2806.0,-0.28145552,0.28145552,0.8960725,-0.05481198,1627.8947,2307.9055,2090.0403,57.07889,2581.2117,1627.8947,3599.245,2305.316,1629.0,3017.0,2307.9055,2090.0403,2572.6729,2638.2893,2203.0,2269.0,0.05481198,-0.05481198,0.8919922,0.11192974,0.34494418,0.5475497,7.327296432721324
139,0.26212424,1.7104887,1.5190995,-0.43167204,-0.28588593,0.43167204,2.5190995,0.17472932,-18706.5,0.58331823,-0.26317078,1752.855,1874.3312,1156.8657,1328.3005,1245.0388,3923.9443,3923.9443,49.01526,-0.26212424,1259.0527,1296.4082,3235.028,3249.621,1849.1421,1887.3379,1283.25,1314.5,2612.5,2649.75,3528.0603,3300.7778,4094.4766,3818.3572,0.5577146,-0.28393558,1847.4015,1983.1298,1191.1592,1371.7354,1294.5092,-0.25012854,0.25012854,49.86983,1283.3358,1329.646,3298.045,3322.2988,1907.6304,1944.3862,1315.0,1352.0,2660.5,2695.5,0.641432,-0.21844846,1624.5734,1739.0525,1116.2542,1198.8154,1121.0432,47.942497,1203.6831,1244.4653,3188.4604,3207.7407,1736.8975,1780.4839,1215.75,1251.75,2555.5,2592.0,-0.3057636,0.3057636,0.9177821,-0.042871542,1467.1597,2045.8071,1923.5911,54.19866,2366.318,1467.1597,3369.704,2079.3726,1468.75,2786.75,2045.8071,1923.5911,2330.608,2359.748,1991.25,2023.5,0.042871542,-0.042871542,0.88822556,0.11678431,0.3136489,0.5747579,4.61472069085944
140,0.37718552,2.2112725,1.9348285,-0.49171853,-0.22161369,0.49171853,2.9348285,0.25142086,-15961.0,0.64176434,-0.21820173,1302.4253,1371.9753,862.78577,928.814,872.0647,3197.127,3197.127,42.047577,-0.37718552,935.50024,971.5077,2782.373,2804.5908,1353.1063,1392.9182,945.5,978.25,2171.25,2201.0,3256.2534,3040.8164,3952.7632,3755.3755,0.5175333,-0.31792873,1612.1274,1671.9143,951.98517,1126.5105,1072.7249,-0.2911768,0.2911768,44.754852,1036.5085,1072.2441,2892.8877,2911.5562,1553.9994,1581.5497,1067.25,1094.25,2296.5,2329.0,0.6290643,-0.22770283,1303.1646,1390.751,869.35144,932.29175,875.4404,42.302483,952.4827,974.85876,2793.9968,2816.5146,1370.6523,1403.9434,961.25,983.0,2173.25,2205.25,-0.3778348,0.3778348,1.0218056,0.010774655,1088.301,1468.8743,1373.9222,46.66873,1720.658,1088.301,2891.7937,1541.0663,1089.0,2311.25,1468.8743,1373.9222,1733.4675,1761.0631,1485.75,1515.0,-0.010774655,0.010774655,0.714963,0.28148717,0.60218585,0.11283623,99.6727528947605
141,0.26019597,1.7034202,1.4203742,-0.4152673,-0.27307057,0.4152673,2.4203742,0.17343652,-13555.5,0.6161319,-0.23752421,1264.0989,1384.0385,887.8285,975.83606,923.9388,2709.9756,2709.9756,42.71998,-0.26019597,938.0757,970.53345,2342.8308,2370.663,1364.3895,1396.8866,950.5,979.5,1895.0,1930.5,2689.3872,2469.6443,3119.9878,2862.8203,0.54055786,-0.29823437,1454.845,1576.4705,952.8523,1158.473,1060.2566,-0.18545122,0.18545122,44.564537,1000.98035,1045.5028,2432.4495,2470.123,1495.3501,1535.298,1027.75,1065.75,1985.0,2025.75,0.62293553,-0.23233521,1243.3099,1360.8666,880.13684,970.9385,910.9523,42.444077,934.95184,970.3861,2331.0298,2365.3113,1359.5742,1394.9045,948.25,978.0,1890.25,1931.75,-0.263569,0.263569,0.986959,-0.006563471,1107.2493,1562.687,1450.9023,47.05847,1784.3805,1107.2493,2464.6304,1565.9922,1107.25,2051.25,1562.687,1450.9023,1755.7812,1778.877,1503.75,1529.25,0.006563471,-0.006563471,0.7145592,0.2821855,0.6143189,0.10011232,179.91971617517166
142,0.23211764,1.6045656,1.3330463,-0.3999478,-0.27832526,0.3999478,2.3330464,0.15472674,-18326.0,0.6085564,-0.24335133,1791.5059,1955.7031,1233.5072,1386.8535,1272.9762,3659.8203,3659.8203,50.428165,-0.23211764,1317.0042,1369.5459,3185.262,3223.0464,1927.0151,1976.2007,1340.0,1383.5,2616.25,2661.75,3387.3699,3146.4912,3857.0942,3524.0815,0.5734309,-0.2711095,1872.2963,2047.6897,1251.1665,1459.397,1327.7498,-0.20504916,0.20504916,50.89689,1339.1316,1400.1678,3231.7134,3270.6797,1965.4272,2029.6038,1363.75,1421.0,2641.0,2696.5,0.6458411,-0.21518424,1687.6868,1833.7661,1195.2014,1300.6099,1199.815,49.57316,1270.7029,1330.323,3138.94,3172.9106,1850.7267,1911.0327,1287.25,1341.5,2567.75,2603.5,-0.25957587,0.25957587,0.94285303,-0.029414006,1534.767,2137.7874,1969.3538,55.421097,2427.9138,1534.767,3336.9849,2173.2676,1535.75,2803.0,2137.7874,1969.3538,2425.3018,2472.7817,2075.5,2125.0,0.029414006,-0.029414006,0.72477514,0.274779,0.46494997,0.2598573,67.71792242857143
143,0.3167223,1.9270892,2.1400418,-0.516912,-0.36029422,0.516912,3.1400418,0.21112126,-17818.5,0.52930135,-0.30778736,1538.6594,1667.0083,968.69977,1158.6658,1053.5717,4175.0723,4175.0723,45.16636,-0.3167223,1041.7668,1087.4778,2995.2769,3014.6802,1570.0004,1607.789,1076.5,1112.5,2343.5,2383.25,3714.2783,3461.8843,4663.609,4258.6807,0.48125163,-0.35021025,1691.3772,1822.6497,1030.1096,1305.1338,1190.6733,-0.2633738,0.2633738,47.037216,1103.5251,1145.9834,3059.1475,3078.672,1702.771,1731.7035,1155.5,1185.5,2427.0,2463.75,0.59295034,-0.25553602,1355.19,1478.7201,921.7765,1035.4165,955.3275,43.58899,986.8905,1026.0178,2944.4695,2962.851,1443.0513,1483.5352,1004.0,1036.75,2279.0,2315.25,-0.36821154,0.36821154,0.9046354,-0.050069734,1261.9534,1935.9146,1782.7408,50.284195,2250.4087,1261.9534,3120.2935,1791.1609,1264.25,2532.5,1935.9146,1782.7408,1962.4308,1994.9861,1668.0,1701.5,0.050069734,-0.050069734,0.56863225,0.42658043,0.41308177,0.15536448,7.46992566
144,0.24171704,1.6375383,1.3627117,-0.40524113,-0.27885565,0.40524113,2.3627114,0.16112742,-20904.5,0.5972235,-0.25217295,2076.5127,2234.474,1379.0908,1532.5027,1414.2607,4198.0,4198.0,53.390076,-0.24171704,1483.6892,1540.0917,3615.5933,3654.5303,2160.1992,2220.6138,1505.75,1554.5,2944.25,2999.5,3952.1045,3650.8423,4583.8975,4207.207,0.55259967,-0.28816217,2245.0952,2410.9775,1428.1722,1667.7742,1540.0571,-0.20684457,0.20684457,54.58021,1536.5632,1599.5232,3700.0176,3735.3792,2274.6382,2333.0205,1571.5,1624.25,3029.25,3085.75,0.6372092,-0.22159141,1944.7078,2095.5112,1338.72,1442.3506,1343.2529,52.42604,1441.2776,1500.8232,3566.517,3604.5857,2087.6487,2150.768,1458.25,1511.0,2897.25,2952.25,-0.2738415,0.2738415,0.93805504,-0.031964112,1726.9907,2420.1821,2233.269,58.78775,2789.726,1726.9907,3788.324,2445.187,1728.0,3170.75,2420.1821,2233.269,2734.292,2787.54,2342.25,2395.5,0.031964112,-0.031964112,0.7433435,0.25932407,0.36482084,0.37803164,13.85064468937989
145,0.20787689,1.5249704,1.1162181,-0.3581942,-0.25475022,0.3581942,2.116218,0.1385621,-13626.5,0.6248956,-0.23084866,1388.2649,1488.6544,946.50696,1047.6709,969.91284,2579.852,2579.852,44.102154,-0.20787689,1022.1081,1057.9177,2391.3433,2414.9705,1481.02,1518.8956,1034.75,1066.0,1964.75,2004.0,2587.524,2412.2317,2751.657,2583.5024,0.5854085,-0.26150465,1485.0146,1595.962,982.65894,1126.6497,1032.8115,-0.1756591,0.1756591,45.160824,1056.3699,1094.7036,2426.2168,2454.8008,1547.8616,1584.707,1075.75,1107.0,2009.0,2049.5,0.6271013,-0.22918001,1393.1628,1492.1016,946.5418,1036.3602,968.8882,44.090813,1024.9512,1060.3293,2389.6284,2413.9834,1483.9897,1520.6458,1037.25,1068.75,1965.75,2000.5,-0.21837956,0.21837956,1.0012636,0.00063104753,1201.7385,1671.9949,1553.5723,49.025444,1923.4728,1201.7385,2529.2803,1699.5474,1201.75,2137.5,1671.9949,1553.5723,1909.312,1936.2925,1636.0,1665.0,-0.00063104753,0.00063104753,0.7814672,0.21707258,0.6567761,0.124491625,190.99949307416347
146,0.24280481,1.6413269,1.4051234,-0.41264975,-0.29483283,0.41264975,2.4051232,0.16184871,-18192.0,0.5986842,-0.2510288,1748.2723,1932.3884,1189.4839,1344.2351,1242.9767,3648.6526,3648.6526,49.618546,-0.24280481,1268.7506,1333.6611,3124.2788,3167.9673,1870.6344,1927.8239,1298.0,1348.5,2537.5,2597.5,3534.923,3209.5022,3826.7283,3465.6697,0.56933415,-0.27442583,1797.8882,2016.3995,1214.2948,1415.8582,1283.177,-0.21600795,0.21600795,50.259327,1291.7562,1365.5856,3141.6116,3185.0623,1912.7877,1971.4069,1322.5,1380.5,2561.5,2617.0,0.63100135,-0.22624055,1655.2032,1836.2739,1165.6929,1294.8496,1184.4807,48.959167,1234.0126,1299.88,3090.6885,3131.407,1801.2468,1868.2251,1254.0,1310.5,2505.0,2559.0,-0.26604554,0.26604554,0.9532351,-0.023942277,1506.7758,2147.452,1966.994,54.89991,2437.8171,1506.7758,3298.7825,2131.537,1507.0,2761.0,2147.452,1966.994,2385.924,2421.9724,2041.5,2082.0,0.023942277,-0.023942277,0.7869138,0.21514873,0.44414106,0.34275174,31.21501380311794
147,0.24849367,1.6613216,1.4014449,-0.41201434,-0.28331116,0.41201434,2.401445,0.1656443,-20444.0,0.5895915,-0.25818622,1998.8704,2152.2124,1314.8936,1473.0212,1365.5034,4157.878,4157.878,52.196724,-0.24849367,1425.513,1483.4712,3544.6216,3572.4868,2082.025,2141.2144,1449.25,1499.75,2878.0,2922.75,3867.4355,3549.736,4372.7744,4070.94,0.5576074,-0.28402084,2136.814,2311.2524,1353.0872,1548.2133,1436.0728,-0.22422346,0.22422346,53.113075,1469.0425,1532.879,3602.4932,3642.4873,2168.892,2232.038,1501.25,1555.75,2942.75,2998.5,0.6371905,-0.22160566,1854.7637,2014.3237,1264.2151,1362.8093,1269.9406,50.877304,1372.1442,1424.4133,3486.3809,3511.3262,1980.6028,2034.6316,1386.0,1431.75,2820.75,2868.5,-0.28386283,0.28386283,0.924816,-0.03906036,1651.6592,2328.5127,2141.5103,57.506516,2696.8328,1651.6592,3691.4355,2340.1807,1653.5,3087.75,2328.5127,2141.5103,2615.7534,2665.0073,2239.75,2288.75,0.03906036,-0.03906036,0.74776393,0.25316715,0.42045176,0.32766533,39.54758815687431
148,0.2895699,1.8151962,1.6151457,-0.4467704,-0.28493887,0.4467704,2.6151457,0.19302315,-19022.0,0.59463906,-0.25421447,1722.9563,1864.3088,1171.7233,1324.3708,1207.1738,3899.211,3899.211,49.152824,-0.2895699,1256.1804,1305.0098,3274.0972,3295.7134,1835.4629,1887.5078,1273.5,1321.25,2640.75,2688.25,3841.09,3546.9104,4269.287,3996.6218,0.5499686,-0.29034907,1884.0142,2044.4257,1229.0249,1434.5986,1320.0881,-0.24720016,0.24720016,50.6705,1316.9187,1363.512,3316.4263,3359.3232,1947.5559,1991.4341,1348.75,1384.25,2686.75,2741.25,0.61610186,-0.23754576,1682.8988,1815.7583,1158.6489,1277.8541,1179.2839,48.851814,1241.1736,1292.0735,3267.587,3298.7915,1806.7466,1858.745,1259.5,1303.25,2621.5,2663.5,-0.30145806,0.30145806,0.95747286,-0.021728043,1487.1768,2116.2847,1947.5275,54.538944,2423.8154,1487.1768,3438.8604,2103.3928,1487.25,2853.0,2116.2847,1947.5275,2353.6694,2389.1465,2011.75,2053.75,0.021728043,-0.021728043,0.5311817,0.46517885,0.31873074,0.21092132,55.12178710505627
149,0.32971367,1.9838047,1.7129261,-0.4613412,-0.23081388,0.4613412,2.712926,0.21978076,-17609.0,0.60744,-0.24421446,1594.2466,1729.5791,1015.7282,1088.6216,1003.58716,3517.899,3517.899,45.814842,-0.32971367,1119.9773,1168.1174,3065.8901,3094.927,1622.6565,1675.5923,1133.0,1176.5,2430.0,2472.0,3550.5947,3282.8833,4189.207,3869.09,0.51249486,-0.3223303,1882.1865,2033.1553,1112.8529,1278.6602,1172.4326,-0.25136697,0.25136697,48.548935,1223.3662,1279.2266,3176.3596,3201.7412,1828.8597,1868.6849,1262.5,1299.25,2549.75,2594.5,0.6061139,-0.24525025,1632.7036,1760.6404,1025.7415,1099.363,1010.6959,46.1248,1135.4246,1183.5653,3072.18,3099.0078,1655.1066,1699.3401,1153.75,1193.75,2436.5,2482.5,-0.32112154,0.32112154,1.004881,0.0024336893,1334.7455,1811.261,1678.3335,51.667194,2236.386,1334.7455,3197.11,1887.6279,1334.75,2616.5,1811.261,1678.3335,2117.3103,2163.1343,1812.25,1861.5,-0.0024336893,0.0024336893,0.67344356,0.32407776,0.39729434,0.27524704,55.373499306042426
